patient_id,vista_id,mrn,first_name,last_name,middle_name,gender,birthdate,age,race,ethnicity,address,city,state,zip,country,phone,email,marital_status,language,insurance,ssn,smoking_status,alcohol_use,education,employment_status,income,housing_status,sdoh_risk_score,sdoh_risk_factors,community_deprivation_index,access_to_care_score,transportation_access,language_access_barrier,social_support_score,sdoh_care_gaps,genetic_risk_score,genetic_markers,precision_markers,comorbidity_profile,care_plan_total,care_plan_completed,care_plan_overdue,care_plan_scheduled,deceased,death_date,death_primary_cause
16ed538f-0584-4a15-b9a2-a0889c708f5f,5688735,MRN983877,Angela,Drake,D,male,2025-10-08,0,Black,Not Hispanic or Latino,329 Quinn Street,Davisland,FM,72010,US,9186177698,zhogan@example.org,Married,English,Medicare,223-10-0397,Never,Never,None,Student,0,Assisted Living,0.24,"[""limited_education""]",0.72,0.22,public_transit,false,0.16,[],0.0,[],"[{""condition"": ""Diabetes"", ""marker"": ""GAD_Antibody_Positive"", ""targeted_therapy"": null, ""care_plan"": ""intensive_monitoring""}]","[{""primary"": ""Hypertension"", ""associated"": ""Heart Disease"", ""probability"": 0.45}, {""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",3,0,0,3,false,,
e2559164-310c-4b07-9dab-946830c11c2f,9746434,MRN984348,Virginia,Collier,S,other,1992-10-16,33,Asian,Hispanic or Latino,1025 White Inlet,Hutchinsonside,FL,33572,US,001-252-404-6133x66942,sheilaluna@example.com,Divorced,French,Private,357-95-5134,Current,Occasional,Associate,Disabled,4032,Homeless,0.7,"[""low_income"", ""housing_instability"", ""smoker""]",0.26,-0.12,public_transit,false,0.19,[],0.0,[],[],[],3,1,1,1,false,,
16c79397-32f5-40bb-ad31-9550eba98a16,5638807,MRN130918,Nicholas,Kline,D,other,1994-10-16,31,Black,Hispanic or Latino,245 Garrett Center Apt. 932,East Sarah,AZ,40751,US,905.322.7418x827,ymitchell@example.net,Never Married,English,Medicare,794-72-1967,Current,Heavy,None,Retired,67435,Assisted Living,0.54,"[""limited_education"", ""smoker"", ""heavy_alcohol_use""]",0.69,-0.11,public_transit,false,0.19,[],0.0,[],[],[],0,0,0,0,false,,
32c2f4e8-23bb-4886-af90-451a9502d344,6311434,MRN784438,Tracy,Price,C,other,1928-11-01,97,Asian,Hispanic or Latino,0168 Wright Island,Schneiderburgh,KS,28925,US,738-562-5477,roblesjeffrey@example.com,Separated,English,Uninsured,146-90-8480,Never,Never,Bachelor,Disabled,121065,Assisted Living,0.16,[],0.8,0.02,limited,false,0.17,"[""missed_colonoscopy"", ""missed_cardiology_followup""]",0.0,[],[],[],0,0,0,0,false,,
a86b9766-55aa-4808-b5a0-1f2d7ed62a86,1439645,MRN100256,Louis,Davis,J,male,1960-10-24,65,Asian,Hispanic or Latino,795 Sanders Avenue,East Dominicville,OK,79629,US,001-390-744-9750,christophernichols@example.net,Divorced,French,Uninsured,384-90-7489,Current,Occasional,None,Employed,78380,Stable,0.34,"[""limited_education"", ""smoker""]",0.2,-0.23,public_transit,false,0.1,[],0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Stroke"", ""probability"": 0.2}]",3,0,3,0,false,,
b1fcb4c0-3488-431f-8ea3-2ddb094b7465,7786302,MRN344163,Jessica,Garcia,S,other,2014-10-11,11,Black,Hispanic or Latino,67688 Rose Rue Apt. 214,North Angelaburgh,AL,88974,US,947-208-2296,justin67@example.net,Married,German,Uninsured,345-61-6955,Current,Occasional,None,Student,0,Homeless,0.73,"[""housing_instability"", ""limited_education"", ""smoker""]",0.89,-0.08,limited,false,-0.01,[],0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Heart Disease"", ""probability"": 0.45}, {""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",0,0,0,0,false,,
1553ceae-e325-4598-b1a0-ad13935f92ed,6319442,MRN489260,Rebecca,Anderson,L,female,1954-10-26,71,Black,Not Hispanic or Latino,3197 Michelle Forest,West John,PA,47881,US,559-506-9662x3493,lorijacobson@example.org,Divorced,Spanish,Medicaid,297-19-6724,Never,Occasional,Doctorate,Retired,149274,Homeless,0.25,"[""housing_instability""]",0.01,0.21,public_transit,true,-0.16,"[""behavioral_health_followup""]",1.2,"[{""name"": ""BRCA1_BRCA2"", ""conditions"": [""Cancer""], ""screenings"": [""Mammography"", ""Breast_MRI""]}]",[],"[{""primary"": ""Depression"", ""associated"": ""Anxiety"", ""probability"": 0.6}]",6,1,5,0,true,2017-10-10,"Intentional self-harm by other specified means, initial encounter"
c856fb45-d5c3-4338-87e7-558f814e58ee,3243625,MRN164596,Joseph,Scott,J,other,2002-10-14,23,Asian,Not Hispanic or Latino,8371 Matthew Forest,Milesstad,DE,97151,US,001-882-983-1615x958,hayescasey@example.com,Divorced,Spanish,Medicaid,108-32-5694,Former,Regular,Bachelor,Disabled,57346,Homeless,0.33,"[""housing_instability""]",0.41,0.19,public_transit,true,0.1,"[""behavioral_health_followup""]",0.0,[],[],[],0,0,0,0,false,,
fa76cb66-34d1-4cba-87df-ed5c59995530,8943882,MRN843745,Cindy,Jimenez,K,female,1910-11-06,115,Other,Hispanic or Latino,5945 Lauren Estate Suite 925,South David,NH,72178,US,(558)338-3877,woodlisa@example.com,Never Married,English,Medicaid,334-21-4425,Current,Heavy,Associate,Employed,97009,Stable,0.36,"[""smoker"", ""heavy_alcohol_use""]",0.32,0.0,public_transit,false,0.12,[],0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Diabetes"", ""probability"": 0.5}, {""primary"": ""Obesity"", ""associated"": ""Hypertension"", ""probability"": 0.4}, {""primary"": ""Obesity"", ""associated"": ""Heart Disease"", ""probability"": 0.25}]",0,0,0,0,true,2023-10-09,"Intentional self-harm by other specified means, initial encounter"
a873768a-4db1-458b-b968-154ffa20eeb7,7410781,MRN558440,Brittney,Boyle,L,female,1926-11-02,99,Black,Not Hispanic or Latino,34894 Tara Corners,North Wendyfort,MI,87385,US,+1-383-751-0233x586,fbaxter@example.com,Married,Chinese,Private,447-42-0635,Current,Occasional,Primary,Retired,103513,Temporary,0.55,"[""housing_instability"", ""limited_education"", ""smoker""]",0.01,0.25,limited,false,0.15,"[""missed_cardiology_followup""]",0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Diabetes"", ""probability"": 0.5}, {""primary"": ""Obesity"", ""associated"": ""Hypertension"", ""probability"": 0.4}]",3,0,3,0,true,2021-10-09,Atherosclerotic heart disease of native coronary artery without angina pectoris
4f099df8-c578-489e-9743-0ecb2817036e,9652105,MRN704331,Nicholas,Tran,J,female,1997-10-15,28,Other,Not Hispanic or Latino,91658 Hernandez Street,Lake Nancy,AZ,93675,US,+1-212-494-4434,uhayes@example.com,Separated,French,Medicaid,218-07-9073,Former,Never,Master,Student,110845,Stable,0.08,[],0.41,0.19,personal_vehicle,false,-0.12,[],0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Heart Disease"", ""probability"": 0.45}, {""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",3,0,3,0,false,,
a8c98eff-dca8-4397-9149-8ccda844b6a5,232202,MRN756743,Kelly,Turner,T,female,1973-10-21,52,White,Not Hispanic or Latino,155 Smith Trail Suite 555,Thomasbury,ID,31946,US,692.922.2007x773,pmiller@example.org,Married,Spanish,Private,093-07-4701,Never,Heavy,Associate,Disabled,25016,Homeless,0.73,"[""low_income"", ""housing_instability"", ""heavy_alcohol_use""]",0.9,-0.17,personal_vehicle,false,-0.16,"[""missed_colonoscopy""]",0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Diabetes"", ""probability"": 0.5}]",3,0,3,0,false,,
0e852a2f-37b1-40f4-b83d-fcd8a56518da,7125355,MRN808490,Thomas,Singh,W,female,2012-10-11,13,Hispanic,Not Hispanic or Latino,0771 Jill Passage Suite 842,Port Justinville,ME,01433,US,214-307-1603,qtaylor@example.org,Divorced,English,Private,715-29-1216,Current,Regular,None,Student,0,Temporary,0.6,"[""housing_instability"", ""limited_education"", ""smoker""]",0.27,0.04,personal_vehicle,false,0.06,[],0.0,[],[],"[{""primary"": ""Depression"", ""associated"": ""Anxiety"", ""probability"": 0.6}]",3,1,1,1,false,,
8b04cd0d-7277-401c-93fc-cfd89a1b2b7e,7372485,MRN314236,Alicia,Butler,J,male,2001-10-14,24,Native American,Not Hispanic or Latino,2986 Ruiz Estates,West Allison,HI,89239,US,223-978-1403x7660,williamsmelissa@example.com,Never Married,English,Uninsured,689-63-2247,Never,Occasional,Bachelor,Employed,55564,Temporary,0.45,"[""housing_instability""]",0.98,0.26,personal_vehicle,false,-0.13,[],0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Diabetes"", ""probability"": 0.5}]",0,0,0,0,false,,
f230e1fb-2c88-40c3-9e18-bfa58628f164,8464999,MRN171672,Fred,Hill,A,female,1909-11-06,116,Other,Not Hispanic or Latino,0105 Day Greens Suite 667,West Ryan,TN,97570,US,564.508.8315x559,tammyreyes@example.net,Widowed,Chinese,Uninsured,370-02-3590,Current,Never,None,Employed,148371,Stable,0.31,"[""limited_education"", ""smoker""]",0.04,0.22,public_transit,false,0.06,[],0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Diabetes"", ""probability"": 0.5}]",0,0,0,0,true,2024-10-08,"Acute myocardial infarction, unspecified"
0d0e92d6-bed5-44aa-9628-3e7961ccbf47,1042653,MRN191332,William,Scott,R,female,2008-10-12,17,Native American,Not Hispanic or Latino,8703 Zoe Hollow,South Lisa,AR,74759,US,373.283.5214x03305,chris28@example.net,Never Married,Vietnamese,Uninsured,251-19-3189,Former,Heavy,None,Unemployed,0,Temporary,0.71,"[""housing_instability"", ""limited_education"", ""unemployed"", ""heavy_alcohol_use""]",0.55,0.08,personal_vehicle,false,-0.18,[],0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Heart Disease"", ""probability"": 0.45}, {""primary"": ""Hypertension"", ""associated"": ""Stroke"", ""probability"": 0.2}, {""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",3,0,2,1,false,,
4c2ade1c-41cd-4b8f-8d21-2ea546dd87f3,8703822,MRN114123,Victoria,Cunningham,L,female,1991-10-17,34,Hispanic,Not Hispanic or Latino,9369 Johnson Springs Apt. 211,Jamieland,FM,15797,US,627.659.2357,hwilliams@example.net,Separated,German,Private,115-29-1226,Former,Regular,Doctorate,Student,63112,Stable,0.04,[],0.22,-0.19,public_transit,false,0.0,[],1.1,"[{""name"": ""Familial_Hypercholesterolemia"", ""conditions"": [""Heart Disease""], ""screenings"": [""Lipid_Panel""]}]",[],"[{""primary"": ""Depression"", ""associated"": ""Anxiety"", ""probability"": 0.6}]",3,2,0,1,false,,
6a42cc0f-8ab0-496b-b0ff-f8dd38052668,7583712,MRN114032,Bill,Diaz,R,male,2006-10-13,19,Asian,Hispanic or Latino,54266 Thomas Mountains,North Meghanmouth,GA,62752,US,4472554319,eric50@example.org,Separated,English,Private,472-02-4458,Current,Regular,Primary,Unemployed,195336,Assisted Living,0.57,"[""limited_education"", ""unemployed"", ""smoker""]",0.58,-0.12,limited,false,-0.03,[],0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Heart Disease"", ""probability"": 0.25}]",3,0,2,1,false,,
8725904f-264e-42c7-8bd8-36c66c7c86e5,7337890,MRN199660,Shannon,Dixon,C,male,1914-11-05,111,Other,Hispanic or Latino,272 Phelps Summit Suite 239,Jessicahaven,ME,17884,US,+1-407-588-2930x980,bmahoney@example.net,Widowed,Chinese,Medicare,722-68-9724,Former,Never,High School,Student,35235,Assisted Living,0.17,[],0.85,0.29,limited,false,-0.16,"[""missed_colonoscopy"", ""missed_cardiology_followup""]",0.0,[],[],[],0,0,0,0,true,2024-10-08,"Heart failure, unspecified"
3c3b16c2-2a7f-4ab9-af89-3665d94d96f5,8708214,MRN770102,Jessica,Baker,R,other,1983-10-19,42,Asian,Hispanic or Latino,297 Villarreal Drives,Port Dennis,NC,62070,US,+1-471-460-4684,elizabeth00@example.net,Widowed,German,Uninsured,463-36-0761,Former,Heavy,Master,Student,98488,Temporary,0.42,"[""housing_instability"", ""heavy_alcohol_use""]",0.34,0.15,limited,false,0.05,"[""missed_cardiology_followup""]",0.0,[],[],[],0,0,0,0,false,,
3709070e-80a5-4ae0-b0bb-7be2d850c8e1,5257856,MRN689440,Jenna,Castillo,M,other,1954-10-26,71,Hispanic,Not Hispanic or Latino,656 Bowman Brook Apt. 278,New Davidchester,PA,48066,US,+1-902-562-7497,wavila@example.org,Widowed,German,Medicaid,266-90-1550,Former,Never,Doctorate,Employed,174238,Temporary,0.27,"[""housing_instability""]",0.12,-0.08,personal_vehicle,false,0.02,[],0.0,[],[],[],0,0,0,0,true,2020-10-09,"Stroke, not specified as hemorrhage or infarction"
816c3979-c887-40a6-82f3-92d1beb864d4,5078746,MRN672181,Joseph,Harris,J,female,1930-11-01,95,Other,Hispanic or Latino,8391 Francis Row,South Joshuabury,CT,64437,US,544.234.3064x381,nicolegonzales@example.org,Never Married,Vietnamese,Medicare,610-35-6257,Current,Regular,Bachelor,Employed,160788,Temporary,0.56,"[""housing_instability"", ""smoker""]",0.56,-0.14,public_transit,false,0.17,[],0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Heart Disease"", ""probability"": 0.45}, {""primary"": ""Hypertension"", ""associated"": ""Stroke"", ""probability"": 0.2}]",0,0,0,0,true,2025-10-08,"Heart failure, unspecified"
28c23033-8f2b-41ab-81aa-7c3f22f5662a,6553206,MRN621017,Brenda,Bush,T,male,2013-10-11,12,Other,Hispanic or Latino,456 Atkins Turnpike,Mariatown,MO,60300,US,(251)607-3615,matthewmoore@example.org,Married,German,Medicaid,155-65-6216,Former,Heavy,None,Student,0,Homeless,0.47,"[""housing_instability"", ""limited_education"", ""heavy_alcohol_use""]",0.11,0.09,personal_vehicle,false,-0.01,[],0.0,[],[],[],0,0,0,0,false,,
3354b759-aec9-4f84-bc4d-9dbc70994943,3551365,MRN585947,Ralph,Miles,J,other,1936-10-30,89,Hispanic,Hispanic or Latino,81184 John Neck,Lake Alexander,TN,40799,US,670-722-5577,jnewton@example.org,Never Married,German,Medicare,385-24-8618,Former,Occasional,Primary,Unemployed,62344,Homeless,0.59,"[""housing_instability"", ""limited_education"", ""unemployed""]",0.44,0.05,public_transit,false,-0.02,[],0.0,[],[],"[{""primary"": ""Heart Disease"", ""associated"": ""Stroke"", ""probability"": 0.2}]",3,0,3,0,true,2022-10-09,Unspecified diabetes mellitus with unspecified complications
85970e27-ac9d-4030-90b5-a919b6467077,3770024,MRN919287,Kevin,Meyer,A,female,1987-10-18,38,Black,Hispanic or Latino,3629 Dana Squares Apt. 202,East Brittney,MD,52218,US,(902)646-8230,dale77@example.com,Divorced,Vietnamese,Medicaid,456-03-4709,Current,Occasional,Associate,Retired,43659,Assisted Living,0.37,"[""smoker""]",0.84,-0.09,public_transit,false,0.18,[],2.1,"[{""name"": ""Lynch_Syndrome"", ""conditions"": [""Cancer""], ""screenings"": [""Colonoscopy""]}, {""name"": ""Familial_Hypercholesterolemia"", ""conditions"": [""Heart Disease""], ""screenings"": [""Lipid_Panel""]}]",[],"[{""primary"": ""Hypertension"", ""associated"": ""Heart Disease"", ""probability"": 0.45}, {""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",3,0,2,1,false,,
06101cfb-8c78-446a-8b53-d6239d52ac3f,5612616,MRN584025,Manuel,Howe,J,male,1984-10-18,41,Other,Not Hispanic or Latino,8776 Melissa Inlet,Port Christopher,UT,12939,US,(435)350-2241,steve69@example.com,Divorced,English,Uninsured,037-14-0955,Never,Occasional,Doctorate,Unemployed,42177,Homeless,0.55,"[""housing_instability"", ""unemployed""]",0.73,-0.04,personal_vehicle,false,-0.16,[],0.0,[],[],[],0,0,0,0,false,,
e80b7d65-e9a7-4912-a4df-9aaca51aebcf,7757473,MRN714297,Ashley,Mejia,N,other,2004-10-13,21,Asian,Hispanic or Latino,56618 Ramos Stream,Lake Belinda,GU,43878,US,+1-781-398-3605x631,johnsonchelsea@example.org,Widowed,Vietnamese,Medicaid,361-11-0613,Never,Regular,Master,Student,133499,Stable,0.12,[],0.6,-0.0,personal_vehicle,false,-0.16,[],0.0,[],[],[],0,0,0,0,false,,
f791990d-6326-4c78-aa0d-cd5b1539ba98,3804691,MRN662543,Kayla,Stewart,E,other,2025-10-08,0,Hispanic,Hispanic or Latino,4487 Rogers Mountain,South Deborah,AK,92753,US,414.860.3500x2057,lindseyjoshua@example.com,Divorced,Chinese,Uninsured,042-92-4589,Former,Occasional,None,Student,0,Homeless,0.55,"[""housing_instability"", ""limited_education""]",0.98,-0.17,personal_vehicle,true,0.03,"[""behavioral_health_followup""]",0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",0,0,0,0,false,,
e1b75800-02a0-41e7-a0a7-78adcc119ea7,8502439,MRN880758,Elizabeth,Thompson,A,other,2009-10-12,16,Native American,Not Hispanic or Latino,46854 Lori Underpass,South Brianberg,NH,48409,US,692-598-7773x624,owensalyssa@example.com,Married,French,Private,325-36-5682,Never,Heavy,None,Unemployed,0,Homeless,0.74,"[""housing_instability"", ""limited_education"", ""unemployed"", ""heavy_alcohol_use""]",0.68,-0.2,limited,false,0.16,[],0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",0,0,0,0,false,,
42a3ce4f-58d0-442d-8f39-b23b5787230e,437927,MRN282670,Alyssa,Smith,M,female,1977-10-20,48,White,Not Hispanic or Latino,357 Ray Harbor Suite 659,Jenniferbury,MI,01627,US,301-435-2449x8836,murillomichaela@example.org,Widowed,Spanish,Medicaid,767-11-4246,Former,Regular,Secondary,Disabled,167365,Homeless,0.46,"[""housing_instability"", ""limited_education""]",0.56,0.28,limited,false,0.18,"[""missed_cardiology_followup""]",0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",0,0,0,0,false,,
5725154c-1ab5-4cfb-aade-823922513931,4054704,MRN450928,Frederick,Phelps,C,female,1997-10-15,28,Asian,Not Hispanic or Latino,64267 Jacob Squares,East Stephenburgh,NH,85746,US,731-579-5066x1794,umoore@example.com,Divorced,Chinese,Private,033-52-5493,Current,Heavy,Doctorate,Student,64812,Homeless,0.7,"[""housing_instability"", ""smoker"", ""heavy_alcohol_use""]",0.75,-0.15,public_transit,true,-0.0,"[""behavioral_health_followup""]",0.0,[],[],[],3,2,1,0,false,,
abea26db-deb7-4a11-b0ad-39d3dcc69577,2912436,MRN175617,Shawn,Herrera,B,female,2006-10-13,19,Native American,Not Hispanic or Latino,288 Laura Burgs,Port Coreyhaven,RI,35259,US,(623)575-1903x36778,hharrison@example.com,Widowed,Spanish,Uninsured,320-91-9669,Current,Never,Secondary,Employed,108724,Homeless,0.62,"[""housing_instability"", ""limited_education"", ""smoker""]",0.34,-0.24,limited,false,0.03,[],0.0,[],[],[],0,0,0,0,false,,
a7157579-cac2-451e-ae8f-1e1e077cbcc2,4021956,MRN471491,Danielle,Becker,L,male,1972-10-21,53,White,Not Hispanic or Latino,850 Matthew Lane,South Kevinport,GA,73772,US,(212)666-0324x257,masonedward@example.com,Separated,German,Private,698-08-6738,Former,Occasional,Doctorate,Student,71161,Stable,0.12,[],0.62,-0.2,public_transit,false,0.04,[],0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Hypertension"", ""probability"": 0.4}]",0,0,0,0,false,,
36ac9752-dc36-4cd1-b259-756693da36bb,9714838,MRN973271,Wesley,Tyler,E,other,2023-10-09,2,Other,Hispanic or Latino,690 Angela Mount Suite 338,Sanchezton,IN,77214,US,598.948.9711x25126,jared31@example.org,Divorced,Vietnamese,Medicaid,175-31-8342,Current,Heavy,None,Student,0,Stable,0.48,"[""limited_education"", ""smoker"", ""heavy_alcohol_use""]",0.39,-0.08,personal_vehicle,false,-0.05,[],0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Hypertension"", ""probability"": 0.4}]",3,0,2,1,false,,
e02cb3f9-1b3e-40a2-9198-fdb8766b09ac,9653100,MRN565988,Katherine,Stanley,J,other,2021-10-09,4,Black,Not Hispanic or Latino,3908 Norris Forks Suite 696,Lake Jasonbury,CO,98250,US,562.468.7706,jordan75@example.net,Married,German,Medicaid,163-60-2940,Never,Occasional,None,Student,0,Stable,0.12,"[""limited_education""]",0.11,-0.17,limited,false,-0.1,[],0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Heart Disease"", ""probability"": 0.25}]",3,0,1,2,false,,
715f6eb3-559b-4d9d-8335-3f1377766e0c,2677239,MRN556799,George,Gilmore,J,female,2012-10-11,13,Asian,Hispanic or Latino,159 Samuel Bypass,South Jakestad,GA,68394,US,+1-445-363-6662,moyerdavid@example.org,Widowed,English,Medicare,487-57-2317,Former,Occasional,None,Student,0,Stable,0.21,"[""limited_education""]",0.57,-0.18,public_transit,false,-0.06,[],1.2,"[{""name"": ""BRCA1_BRCA2"", ""conditions"": [""Cancer""], ""screenings"": [""Mammography"", ""Breast_MRI""]}]","[{""condition"": ""Diabetes"", ""marker"": ""GAD_Antibody_Positive"", ""targeted_therapy"": null, ""care_plan"": ""intensive_monitoring""}]","[{""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",0,0,0,0,false,,
e7e2d082-0690-4642-99d4-31e9601c123c,5645558,MRN873496,Melissa,Walker,C,other,1977-10-20,48,Other,Hispanic or Latino,8030 Matthew Fords Suite 836,Tiffanymouth,TX,77398,US,+1-288-789-8546,iking@example.com,Divorced,French,Private,801-32-5485,Current,Never,None,Employed,140269,Homeless,0.74,"[""housing_instability"", ""limited_education"", ""smoker""]",0.94,0.09,limited,false,0.03,"[""missed_cardiology_followup""]",0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Heart Disease"", ""probability"": 0.45}, {""primary"": ""Hypertension"", ""associated"": ""Stroke"", ""probability"": 0.2}]",0,0,0,0,true,2021-10-09,"Stroke, not specified as hemorrhage or infarction"
eca1abb1-f390-4f21-9965-54db9bc18d46,838197,MRN183789,Travis,Gardner,C,other,2017-10-10,8,Asian,Not Hispanic or Latino,36439 Jeremy Points Apt. 006,South Daniel,PA,54639,US,608.599.9454,mitchellkeller@example.com,Married,English,Medicare,113-87-7268,Former,Never,None,Student,0,Homeless,0.53,"[""housing_instability"", ""limited_education""]",0.9,0.02,limited,false,0.15,[],0.0,[],[],"[{""primary"": ""Hypertension"", ""associated"": ""Diabetes"", ""probability"": 0.25}]",0,0,0,0,false,,
c1911110-6296-437e-81be-7ef7cbace8db,7990509,MRN713026,Victoria,Logan,S,other,1920-11-03,105,Black,Hispanic or Latino,4935 Wolfe Park,Port Neilborough,NJ,56276,US,597.391.9433x526,jeffreymcdonald@example.com,Never Married,German,Uninsured,105-01-5440,Current,Never,Master,Disabled,171240,Assisted Living,0.4,"[""smoker""]",0.99,-0.11,public_transit,false,0.11,"[""missed_colonoscopy""]",0.0,[],[],"[{""primary"": ""Obesity"", ""associated"": ""Diabetes"", ""probability"": 0.5}]",3,0,3,0,true,2019-10-10,"Acute myocardial infarction, unspecified"
17b5d209-d083-4ebb-8839-06563a07157c,4856178,MRN195490,Robert,Ewing,J,female,1999-10-15,26,Asian,Hispanic or Latino,05529 Diaz Greens Suite 927,North Crystalview,FL,25883,US,+1-677-718-2410,mhernandez@example.com,Married,English,Private,465-22-8961,Never,Never,Primary,Retired,28051,Homeless,0.67,"[""low_income"", ""housing_instability"", ""limited_education""]",0.6,-0.16,public_transit,false,-0.0,[],1.1,"[{""name"": ""Familial_Hypercholesterolemia"", ""conditions"": [""Heart Disease""], ""screenings"": [""Lipid_Panel""]}]",[],[],0,0,0,0,false,,
dd1bf696-d37c-4461-8108-72aaee1c9f66,5941706,MRN529409,Heather,Lopez,J,female,1992-10-16,33,Native American,Not Hispanic or Latino,984 Olivia Motorway,New Alexis,SD,00614,US,320-829-2137x519,jessicawhitaker@example.com,Separated,Chinese,Uninsured,562-56-9871,Former,Regular,High School,Student,140536,Homeless,0.31,"[""housing_instability""]",0.29,-0.01,public_transit,false,0.18,[],0.0,[],[],[],0,0,0,0,false,,
7891ff50-a3ad-4c61-aa83-70df29774715,3618730,MRN916310,Karen,Mitchell,J,other,1926-11-02,99,Black,Hispanic or Latino,3676 Christopher Port,West Anthony,OK,28286,US,(460)406-5542x39060,ubarrera@example.net,Separated,German,Medicare,681-76-6356,Never,Regular,Associate,Employed,143478,Temporary,0.36,"[""housing_instability""]",0.55,0.22,public_transit,true,-0.13,"[""behavioral_health_followup""]",0.0,[],[],[],0,0,0,0,false,,
af5f3331-4c2f-4cf2-a094-a5bd408976c6,9010066,MRN985445,Joshua,Alexander,B,other,1976-10-20,49,Black,Hispanic or Latino,16011 Boone Plain,East Michele,NJ,14785,US,3504721434,david01@example.com,Separated,Spanish,Medicaid,343-55-0384,Never,Heavy,Secondary,Employed,98443,Stable,0.3,"[""limited_education"", ""heavy_alcohol_use""]",0.49,0.13,personal_vehicle,false,-0.1,[],0.0,[],[],[],0,0,0,0,false,,
913efe2f-b681-49b9-83ad-3496ed323db3,9225684,MRN898920,Crystal,Smith,S,other,1982-10-19,43,Asian,Not Hispanic or Latino,55308 Malone Inlet,Davidborough,ND,12449,US,001-406-349-7498,jwatkins@example.org,Never Married,Chinese,Medicaid,309-35-0413,Current,Regular,Associate,Employed,23930,Temporary,0.7,"[""low_income"", ""housing_instability"", ""smoker""]",0.24,-0.29,limited,false,0.03,"[""missed_cardiology_followup""]",0.0,[],[],[],0,0,0,0,false,,
9306520a-c283-4e37-9eff-4d63695cfb09,482104,MRN776480,Kaitlyn,Tate,P,other,2014-10-11,11,Black,Hispanic or Latino,172 Campbell Stream,Rodriguezmouth,KS,54019,US,+1-883-729-9697x736,valentinetraci@example.net,Married,Vietnamese,Medicare,206-49-3188,Never,Occasional,None,Student,0,Homeless,0.39,"[""housing_instability"", ""limited_education""]",0.2,0.11,personal_vehicle,false,0.06,[],0.0,[],[],[],0,0,0,0,false,,
173a509c-19ed-419d-a195-1f75a461f8eb,6140708,MRN960469,Tara,Brown,A,other,1968-10-22,57,Asian,Hispanic or Latino,04476 Kim Drive,Johnsonside,NC,91075,US,8998230442,martinbenjamin@example.org,Separated,Spanish,Uninsured,882-96-8756,Former,Heavy,High School,Disabled,96048,Homeless,0.5,"[""housing_instability"", ""heavy_alcohol_use""]",0.76,-0.26,public_transit,false,-0.09,"[""missed_colonoscopy""]",0.0,[],[],[],0,0,0,0,false,,
8ef2f1ee-76d9-44e0-83b4-a6c18ed3cc6f,1276373,MRN947221,Shelby,Burgess,P,female,1983-10-19,42,Hispanic,Not Hispanic or Latino,500 Pamela Forks,Lake Kimberly,FL,94738,US,001-205-842-2221x350,rodriguezeric@example.com,Widowed,Spanish,Uninsured,347-69-5879,Current,Regular,Secondary,Unemployed,98572,Temporary,0.83,"[""housing_instability"", ""limited_education"", ""unemployed"", ""smoker""]",0.67,-0.24,public_transit,true,-0.14,"[""behavioral_health_followup""]",0.0,[],[],[],3,1,2,0,false,,
92c8aad3-710a-4815-9183-0465c2066ceb,1622057,MRN532520,John,Boyd,C,female,1958-10-25,67,Hispanic,Not Hispanic or Latino,54060 Kimberly Cove,Thompsonfort,DC,59393,US,3629213149,carlanthony@example.com,Separated,English,Private,005-72-9028,Current,Regular,None,Unemployed,61441,Assisted Living,0.46,"[""limited_education"", ""unemployed"", ""smoker""]",0.05,-0.2,public_transit,false,-0.06,[],0.0,[],[],[],3,1,2,0,false,,
